score,content,length,Case_folded,Tokenized,Stemmed,No_Slang,No_Stop,Ready
Negatif,"Tolong dong ig saya knp gk mau nambah folower ny pdhl kn ada yg folow dri kmrn dn udh saya terima, tp gk menambah satupun, ini bug atau apasihh , d perbaiki lg bug ny! Prcma klo pda nge folow tp gk naik² cma msuk ke bagian folower sedngkn angka ny gk bertambah!!! Msa makin update malah makin jelek bnyk bug bukny d perbaiki",324,tolong dong ig saya knp gk mau nambah folower ny pdhl kn ada yg folow dri kmrn dn udh saya terima tp gk menambah satupun ini bug atau apasihh d perbaiki lg bug ny prcma klo pda nge folow tp gk naik cma msuk ke bagian folower sedngkn angka ny gk bertambah msa makin update malah makin jelek bnyk bug bukny d perbaiki,"['tolong', 'dong', 'ig', 'saya', 'knp', 'gk', 'mau', 'nambah', 'folower', 'ny', 'pdhl', 'kn', 'ada', 'yg', 'folow', 'dri', 'kmrn', 'dn', 'udh', 'saya', 'terima', 'tp', 'gk', 'menambah', 'satupun', 'ini', 'bug', 'atau', 'apasihh', 'd', 'perbaiki', 'lg', 'bug', 'ny', 'prcma', 'klo', 'pda', 'nge', 'folow', 'tp', 'gk', 'naik', 'cma', 'msuk', 'ke', 'bagian', 'folower', 'sedngkn', 'angka', 'ny', 'gk', 'bertambah', 'msa', 'makin', 'update', 'malah', 'makin', 'jelek', 'bnyk', 'bug', 'bukny', 'd', 'perbaiki']","['tolong', 'dong', 'ig', 'saya', 'kenapa', 'gk', 'mau', 'nambah', 'folower', 'ny', 'pdhl', 'kan', 'ada', 'yang', 'folow', 'dari', 'kemarin', 'dn', 'udh', 'saya', 'terima', 'tapi', 'gk', 'tambah', 'satu', 'ini', 'bug', 'atau', 'apasihh', 'di', 'baik', 'lagi', 'bug', 'ny', 'prcma', 'kalau', 'pda', 'nge', 'folow', 'tapi', 'gk', 'naik', 'cma', 'msuk', 'ke', 'bagi', 'folower', 'sedngkn', 'angka', 'ny', 'gk', 'tambah', 'msa', 'makin', 'update', 'bahkan', 'makin', 'jelek', 'banyak', 'bug', 'bukny', 'di', 'baik']","['tolong', 'dong', 'ig', 'saya', 'kenapa', 'gk', 'mau', 'nambah', 'folower', 'ny', 'pdhl', 'kan', 'ada', 'yang', 'folow', 'dari', 'kemarin', 'dn', 'udh', 'saya', 'terima', 'tapi', 'gk', 'tambah', 'satu', 'ini', 'bug', 'atau', 'apasihh', 'di', 'baik', 'lagi', 'bug', 'ny', 'prcma', 'kalau', 'pda', 'nge', 'folow', 'tapi', 'gk', 'naik', 'cma', 'msuk', 'ke', 'bagi', 'folower', 'sedngkn', 'angka', 'ny', 'gk', 'tambah', 'msa', 'makin', 'update', 'bahkan', 'makin', 'jelek', 'banyak', 'bug', 'bukny', 'di', 'baik']","['tolong', 'ig', 'gk', 'nambah', 'folower', 'ny', 'pdhl', 'folow', 'kemarin', 'dn', 'udh', 'terima', 'gk', 'bug', 'apasihh', 'bug', 'ny', 'prcma', 'pda', 'nge', 'folow', 'gk', 'cma', 'msuk', 'folower', 'sedngkn', 'angka', 'ny', 'gk', 'msa', 'update', 'jelek', 'bug', 'bukny']",tolong ig gk nambah folower ny pdhl folow kemarin dn udh terima gk bug apasihh bug ny prcma pda nge folow gk cma msuk folower sedngkn angka ny gk msa update jelek bug bukny
Negatif,"Update lagi, bukan makin baik tapi buruk. Jml followers saya dari notifikasi bertambah, tapi saat masuk saya revres followers tidak bertambah, namun di ikon ❤️ atas ada jml tambahnya. Gimana sih?, Aku jadi males pakai Ig kalo gini.",231,update lagi bukan makin baik tapi buruk jml followers saya dari notifikasi bertambah tapi saat masuk saya revres followers tidak bertambah namun di ikon atas ada jml tambahnya gimana sih aku jadi males pakai ig kalo gini,"['update', 'lagi', 'bukan', 'makin', 'baik', 'tapi', 'buruk', 'jml', 'followers', 'saya', 'dari', 'notifikasi', 'bertambah', 'tapi', 'saat', 'masuk', 'saya', 'revres', 'followers', 'tidak', 'bertambah', 'namun', 'di', 'ikon', 'atas', 'ada', 'jml', 'tambahnya', 'gimana', 'sih', 'aku', 'jadi', 'males', 'pakai', 'ig', 'kalo', 'gini']","['update', 'lagi', 'bukan', 'makin', 'baik', 'tapi', 'buruk', 'jml', 'followers', 'saya', 'dari', 'notifikasi', 'tambah', 'tapi', 'saat', 'masuk', 'saya', 'revres', 'followers', 'tidak', 'tambah', 'namun', 'di', 'lambang', 'atas', 'ada', 'jml', 'tambah', 'bagaimana', 'sih', 'aku', 'jadi', 'males', 'pakai', 'ig', 'kalau', 'gin']","['update', 'lagi', 'bukan', 'makin', 'baik', 'tapi', 'buruk', 'jml', 'followers', 'saya', 'dari', 'notifikasi', 'tambah', 'tapi', 'saat', 'masuk', 'saya', 'revres', 'followers', 'tidak', 'tambah', 'namun', 'di', 'lambang', 'atas', 'ada', 'jml', 'tambah', 'bagaimana', 'sih', 'aku', 'jadi', 'males', 'pakai', 'ig', 'kalau', 'gin']","['update', 'buruk', 'jml', 'followers', 'notifikasi', 'masuk', 'revres', 'followers', 'lambang', 'jml', 'sih', 'males', 'pakai', 'ig', 'gin']",update buruk jml followers notifikasi masuk revres followers lambang jml sih males pakai ig gin
Negatif,"Ini suruh update Mulu,giliran udah di update malah banyak nge lag nya,filter² ilang semua,,mau bikin story' aja kadang nge lag padahal sinyal bagus,,saya pake WiFi ayo perbaiki lagi",181,ini suruh update mulu giliran udah di update malah banyak nge lag nya filter ilang semua mau bikin story' aja kadang nge lag padahal sinyal bagus saya pake wifi ayo perbaiki lagi,"['ini', 'suruh', 'update', 'mulu', 'giliran', 'udah', 'di', 'update', 'malah', 'banyak', 'nge', 'lag', 'nya', 'filter', 'ilang', 'semua', 'mau', 'bikin', 'story', ""'"", 'aja', 'kadang', 'nge', 'lag', 'padahal', 'sinyal', 'bagus', 'saya', 'pake', 'wifi', 'ayo', 'perbaiki', 'lagi']","['ini', 'suruh', 'update', 'melulu', 'gilir', 'sudah', 'di', 'update', 'bahkan', 'banyak', 'nge', 'lag', 'nya', 'filter', 'hilang', 'semua', 'mau', 'bikin', 'story', '', 'saja', 'kadang', 'nge', 'lag', 'padahal', 'sinyal', 'bagus', 'saya', 'pakai', 'wifi', 'ayo', 'baik', 'lagi']","['ini', 'suruh', 'update', 'melulu', 'gilir', 'sudah', 'di', 'update', 'bahkan', 'banyak', 'nge', 'lag', 'nya', 'filter', 'hilang', 'semua', 'mau', 'bikin', 'story', '', 'saja', 'kadang', 'nge', 'lag', 'padahal', 'sinyal', 'bagus', 'saya', 'pakai', 'wifi', 'ayo', 'baik', 'lagi']","['suruh', 'update', 'melulu', 'gilir', 'update', 'nge', 'lag', 'nya', 'filter', 'hilang', 'bikin', 'story', '', 'kadang', 'nge', 'lag', 'sinyal', 'bagus', 'pakai', 'wifi', 'ayo']",suruh update melulu gilir update nge lag nya filter hilang bikin story  kadang nge lag sinyal bagus pakai wifi ayo
Negatif,"Nggak bisa diinstal. Tolong dong, gimana ini. Sinyal udah bagus, kompatibel, dan google Play udah versi terbaru. Padahal uda coba sampai 5 kali lebih, hasilnya sama. Saya kasih bintang dua karena saya sedikit kecewa dan sedih, tolong bantuannya agar bisa diinstal. Ig itu penting buat saya",289,nggak bisa diinstal tolong dong gimana ini sinyal udah bagus kompatibel dan google play udah versi terbaru padahal uda coba sampai kali lebih hasilnya sama saya kasih bintang dua karena saya sedikit kecewa dan sedih tolong bantuannya agar bisa diinstal ig itu penting buat saya,"['nggak', 'bisa', 'diinstal', 'tolong', 'dong', 'gimana', 'ini', 'sinyal', 'udah', 'bagus', 'kompatibel', 'dan', 'google', 'play', 'udah', 'versi', 'terbaru', 'padahal', 'uda', 'coba', 'sampai', 'kali', 'lebih', 'hasilnya', 'sama', 'saya', 'kasih', 'bintang', 'dua', 'karena', 'saya', 'sedikit', 'kecewa', 'dan', 'sedih', 'tolong', 'bantuannya', 'agar', 'bisa', 'diinstal', 'ig', 'itu', 'penting', 'buat', 'saya']","['tidak', 'bisa', 'diinstal', 'tolong', 'dong', 'bagaimana', 'ini', 'sinyal', 'sudah', 'bagus', 'kompatibel', 'dan', 'google', 'play', 'sudah', 'versi', 'baru', 'padahal', 'uda', 'coba', 'sampai', 'kali', 'lebih', 'hasil', 'sama', 'saya', 'kasih', 'bintang', 'dua', 'karena', 'saya', 'sedikit', 'kecewa', 'dan', 'sedih', 'tolong', 'bantu', 'agar', 'bisa', 'diinstal', 'ig', 'itu', 'penting', 'buat', 'saya']","['tidak', 'bisa', 'diinstal', 'tolong', 'dong', 'bagaimana', 'ini', 'sinyal', 'sudah', 'bagus', 'kompatibel', 'dan', 'google', 'play', 'sudah', 'versi', 'baru', 'padahal', 'uda', 'coba', 'sampai', 'kali', 'lebih', 'hasil', 'sama', 'saya', 'kasih', 'bintang', 'dua', 'karena', 'saya', 'sedikit', 'kecewa', 'dan', 'sedih', 'tolong', 'bantu', 'agar', 'bisa', 'diinstal', 'ig', 'itu', 'penting', 'buat', 'saya']","['diinstal', 'tolong', 'sinyal', 'bagus', 'kompatibel', 'google', 'play', 'versi', 'uda', 'coba', 'kali', 'hasil', 'kasih', 'bintang', 'kecewa', 'sedih', 'tolong', 'bantu', 'diinstal', 'ig']",diinstal tolong sinyal bagus kompatibel google play versi uda coba kali hasil kasih bintang kecewa sedih tolong bantu diinstal ig
Negatif,Akhir akhir ini sering terjadi bug... Di notifikasi pengikut saya bertambah... Tpi jumlah pengikut pada akun profil saya tidak bertambah(stuck)... Tolong bantu saya segera perbaiki bug ini... Karna sangat menggangu,214,akhir akhir ini sering terjadi bug di notifikasi pengikut saya bertambah tpi jumlah pengikut pada akun profil saya tidak bertambah stuck tolong bantu saya segera perbaiki bug ini karna sangat menggangu,"['akhir', 'akhir', 'ini', 'sering', 'terjadi', 'bug', 'di', 'notifikasi', 'pengikut', 'saya', 'bertambah', 'tpi', 'jumlah', 'pengikut', 'pada', 'akun', 'profil', 'saya', 'tidak', 'bertambah', 'stuck', 'tolong', 'bantu', 'saya', 'segera', 'perbaiki', 'bug', 'ini', 'karna', 'sangat', 'menggangu']","['akhir', 'akhir', 'ini', 'sering', 'jadi', 'bug', 'di', 'notifikasi', 'ikut', 'saya', 'tambah', 'tapi', 'jumlah', 'ikut', 'pada', 'akun', 'profil', 'saya', 'tidak', 'tambah', 'stuck', 'tolong', 'bantu', 'saya', 'segera', 'baik', 'bug', 'ini', 'karena', 'sangat', 'menggangu']","['akhir', 'akhir', 'ini', 'sering', 'jadi', 'bug', 'di', 'notifikasi', 'ikut', 'saya', 'tambah', 'tapi', 'jumlah', 'ikut', 'pada', 'akun', 'profil', 'saya', 'tidak', 'tambah', 'stuck', 'tolong', 'bantu', 'saya', 'segera', 'baik', 'bug', 'ini', 'karena', 'sangat', 'menggangu']","['bug', 'notifikasi', 'akun', 'profil', 'stuck', 'tolong', 'bantu', 'bug', 'menggangu']",bug notifikasi akun profil stuck tolong bantu bug menggangu
Negatif,"Semakin di upgrade Instragram sekarang banyak banget kendalanya, mulai dari notifikasi pesan ..pengikut baru ... Terus klo ada pesan dri dm knp suka ga ada pesan nya.? Semoga bisa cepat diperbaiki ya🙏🏻 nanti klo sudh membaik saya kasih full bintang 🙏🏻 terimakasih 🙏🏻🙏🏻",268,semakin di upgrade instragram sekarang banyak banget kendalanya mulai dari notifikasi pesan pengikut baru terus klo ada pesan dri dm knp suka ga ada pesan nya semoga bisa cepat diperbaiki ya nanti klo sudh membaik saya kasih full bintang terimakasih,"['semakin', 'di', 'upgrade', 'instragram', 'sekarang', 'banyak', 'banget', 'kendalanya', 'mulai', 'dari', 'notifikasi', 'pesan', 'pengikut', 'baru', 'terus', 'klo', 'ada', 'pesan', 'dri', 'dm', 'knp', 'suka', 'ga', 'ada', 'pesan', 'nya', 'semoga', 'bisa', 'cepat', 'diperbaiki', 'ya', 'nanti', 'klo', 'sudh', 'membaik', 'saya', 'kasih', 'full', 'bintang', 'terimakasih']","['makin', 'di', 'upgrade', 'instragram', 'sekarang', 'banyak', 'banget', 'kendala', 'mulai', 'dari', 'notifikasi', 'pesan', 'ikut', 'baru', 'terus', 'kalau', 'ada', 'pesan', 'dari', 'dm', 'kenapa', 'suka', 'ga', 'ada', 'pesan', 'nya', 'moga', 'bisa', 'cepat', 'baik', 'iya', 'nanti', 'kalau', 'sudh', 'baik', 'saya', 'kasih', 'full', 'bintang', 'terimakasih']","['makin', 'di', 'upgrade', 'instragram', 'sekarang', 'banyak', 'banget', 'kendala', 'mulai', 'dari', 'notifikasi', 'pesan', 'ikut', 'baru', 'terus', 'kalau', 'ada', 'pesan', 'dari', 'dm', 'kenapa', 'suka', 'ga', 'ada', 'pesan', 'nya', 'moga', 'bisa', 'cepat', 'baik', 'iya', 'nanti', 'kalau', 'sudh', 'baik', 'saya', 'kasih', 'full', 'bintang', 'terimakasih']","['upgrade', 'instragram', 'banget', 'kendala', 'notifikasi', 'pesan', 'pesan', 'dm', 'suka', 'ga', 'pesan', 'nya', 'moga', 'cepat', 'iya', 'sudh', 'kasih', 'full', 'bintang', 'terimakasih']",upgrade instragram banget kendala notifikasi pesan pesan dm suka ga pesan nya moga cepat iya sudh kasih full bintang terimakasih
Negatif,"Knp sihh!! Setiap download efek Instagram gak bisa ? Saya udah Kesana kemari cari totorial tapi ga ada yang manjur dulu syaa pernah mengalami ini dan pakai semua totorial dan berhasil tapi sekarang Gak bss !! Ruang penyimpanan sudah saya bersihkan,Data,sinyal bagus bagus saja tolong perbaiki.",293,knp sihh setiap download efek instagram gak bisa saya udah kesana kemari cari totorial tapi ga ada yang manjur dulu syaa pernah mengalami ini dan pakai semua totorial dan berhasil tapi sekarang gak bss ruang penyimpanan sudah saya bersihkan data sinyal bagus bagus saja tolong perbaiki,"['knp', 'sihh', 'setiap', 'download', 'efek', 'instagram', 'gak', 'bisa', 'saya', 'udah', 'kesana', 'kemari', 'cari', 'totorial', 'tapi', 'ga', 'ada', 'yang', 'manjur', 'dulu', 'syaa', 'pernah', 'mengalami', 'ini', 'dan', 'pakai', 'semua', 'totorial', 'dan', 'berhasil', 'tapi', 'sekarang', 'gak', 'bss', 'ruang', 'penyimpanan', 'sudah', 'saya', 'bersihkan', 'data', 'sinyal', 'bagus', 'bagus', 'saja', 'tolong', 'perbaiki']","['kenapa', 'sihh', 'tiap', 'download', 'efek', 'instagram', 'gak', 'bisa', 'saya', 'sudah', 'kesana', 'kemari', 'cari', 'totorial', 'tapi', 'ga', 'ada', 'yang', 'manjur', 'dulu', 'syaa', 'pernah', 'alami', 'ini', 'dan', 'pakai', 'semua', 'totorial', 'dan', 'hasil', 'tapi', 'sekarang', 'gak', 'bss', 'ruang', 'simpan', 'sudah', 'saya', 'sih', 'data', 'sinyal', 'bagus', 'bagus', 'saja', 'tolong', 'baik']","['kenapa', 'sihh', 'tiap', 'download', 'efek', 'instagram', 'gak', 'bisa', 'saya', 'sudah', 'kesana', 'kemari', 'cari', 'totorial', 'tapi', 'ga', 'ada', 'yang', 'manjur', 'dulu', 'syaa', 'pernah', 'alami', 'ini', 'dan', 'pakai', 'semua', 'totorial', 'dan', 'hasil', 'tapi', 'sekarang', 'gak', 'bss', 'ruang', 'simpan', 'sudah', 'saya', 'sih', 'data', 'sinyal', 'bagus', 'bagus', 'saja', 'tolong', 'baik']","['sihh', 'download', 'efek', 'instagram', 'gak', 'kesana', 'kemari', 'cari', 'totorial', 'ga', 'manjur', 'syaa', 'alami', 'pakai', 'totorial', 'hasil', 'gak', 'bss', 'ruang', 'simpan', 'sih', 'data', 'sinyal', 'bagus', 'bagus', 'tolong']",sihh download efek instagram gak kesana kemari cari totorial ga manjur syaa alami pakai totorial hasil gak bss ruang simpan sih data sinyal bagus bagus tolong
Negatif,"Semenjak diupdate, Instagram sering error + ngebug. Masa followers gue masih ngestuck disitu² aja. Terus pas ada yang ngefollow gue, bukannya followers gue bertambah, ini malah ngestuck 💀",187,semenjak diupdate instagram sering error ngebug masa followers gue masih ngestuck disitu aja terus pas ada yang ngefollow gue bukannya followers gue bertambah ini malah ngestuck,"['semenjak', 'diupdate', 'instagram', 'sering', 'error', 'ngebug', 'masa', 'followers', 'gue', 'masih', 'ngestuck', 'disitu', 'aja', 'terus', 'pas', 'ada', 'yang', 'ngefollow', 'gue', 'bukannya', 'followers', 'gue', 'bertambah', 'ini', 'malah', 'ngestuck']","['semenjak', 'diupdate', 'instagram', 'sering', 'error', 'ngebug', 'masa', 'followers', 'saya', 'masih', 'ngestuck', 'situ', 'saja', 'terus', 'pas', 'ada', 'yang', 'ngefollow', 'saya', 'bukan', 'followers', 'saya', 'tambah', 'ini', 'bahkan', 'ngestuck']","['semenjak', 'diupdate', 'instagram', 'sering', 'error', 'ngebug', 'masa', 'followers', 'saya', 'masih', 'ngestuck', 'situ', 'saja', 'terus', 'pas', 'ada', 'yang', 'ngefollow', 'saya', 'bukan', 'followers', 'saya', 'tambah', 'ini', 'bahkan', 'ngestuck']","['semenjak', 'diupdate', 'instagram', 'error', 'ngebug', 'followers', 'ngestuck', 'situ', 'pas', 'ngefollow', 'followers', 'ngestuck']",semenjak diupdate instagram error ngebug followers ngestuck situ pas ngefollow followers ngestuck
Negatif,"Tolong bug nya dibenerin, setiap hari ada yg follow bukannya nambah tapi malah berkurang followers nya. Terimakasih",115,tolong bug nya dibenerin setiap hari ada yg follow bukannya nambah tapi malah berkurang followers nya terimakasih,"['tolong', 'bug', 'nya', 'dibenerin', 'setiap', 'hari', 'ada', 'yg', 'follow', 'bukannya', 'nambah', 'tapi', 'malah', 'berkurang', 'followers', 'nya', 'terimakasih']","['tolong', 'bug', 'nya', 'dibenerin', 'tiap', 'hari', 'ada', 'yang', 'follow', 'bukan', 'nambah', 'tapi', 'bahkan', 'kurang', 'followers', 'nya', 'terimakasih']","['tolong', 'bug', 'nya', 'dibenerin', 'tiap', 'hari', 'ada', 'yang', 'follow', 'bukan', 'nambah', 'tapi', 'bahkan', 'kurang', 'followers', 'nya', 'terimakasih']","['tolong', 'bug', 'nya', 'dibenerin', 'follow', 'nambah', 'followers', 'nya', 'terimakasih']",tolong bug nya dibenerin follow nambah followers nya terimakasih
Negatif,"Kenapa skrg upload foto saat mencari opsi foto yg akan dipilih tdk keluar semua foto, hanya foto2 yg ada di histori instagram padahal foto di galeri hp saya kan banyak",167,kenapa skrg upload foto saat mencari opsi foto yg akan dipilih tdk keluar semua foto hanya foto yg ada di histori instagram padahal foto di galeri hp saya kan banyak,"['kenapa', 'skrg', 'upload', 'foto', 'saat', 'mencari', 'opsi', 'foto', 'yg', 'akan', 'dipilih', 'tdk', 'keluar', 'semua', 'foto', 'hanya', 'foto', 'yg', 'ada', 'di', 'histori', 'instagram', 'padahal', 'foto', 'di', 'galeri', 'hp', 'saya', 'kan', 'banyak']","['kenapa', 'skrg', 'upload', 'foto', 'saat', 'cari', 'opsi', 'foto', 'yang', 'akan', 'pilih', 'tidak', 'keluar', 'semua', 'foto', 'hanya', 'foto', 'yang', 'ada', 'di', 'histori', 'instagram', 'padahal', 'foto', 'di', 'galeri', 'hp', 'saya', 'kan', 'banyak']","['kenapa', 'skrg', 'upload', 'foto', 'saat', 'cari', 'opsi', 'foto', 'yang', 'akan', 'pilih', 'tidak', 'keluar', 'semua', 'foto', 'hanya', 'foto', 'yang', 'ada', 'di', 'histori', 'instagram', 'padahal', 'foto', 'di', 'galeri', 'hp', 'saya', 'kan', 'banyak']","['skrg', 'upload', 'foto', 'cari', 'opsi', 'foto', 'pilih', 'foto', 'foto', 'histori', 'instagram', 'foto', 'galeri', 'hp']",skrg upload foto cari opsi foto pilih foto foto histori instagram foto galeri hp
Negatif,"Aplikasi Sering tidak bisa berjalan di beberapa wifi tertentu. Kalo pakai data pasti bisa, cuma lambat",102,aplikasi sering tidak bisa berjalan di beberapa wifi tertentu kalo pakai data pasti bisa cuma lambat,"['aplikasi', 'sering', 'tidak', 'bisa', 'berjalan', 'di', 'beberapa', 'wifi', 'tertentu', 'kalo', 'pakai', 'data', 'pasti', 'bisa', 'cuma', 'lambat']","['aplikasi', 'sering', 'tidak', 'bisa', 'jalan', 'di', 'beberapa', 'wifi', 'tentu', 'kalau', 'pakai', 'data', 'pasti', 'bisa', 'cuma', 'lambat']","['aplikasi', 'sering', 'tidak', 'bisa', 'jalan', 'di', 'beberapa', 'wifi', 'tentu', 'kalau', 'pakai', 'data', 'pasti', 'bisa', 'cuma', 'lambat']","['aplikasi', 'jalan', 'wifi', 'pakai', 'data', 'lambat']",aplikasi jalan wifi pakai data lambat
Negatif,Sering ngebug pas muter video padahal signal wiffi stabil trus paket data signal kenceng.ternyata emang dri aplikasinya yg semakin lama semakin ga jelas.itu keluhan dari saya.terima kasih..,189,sering ngebug pas muter video padahal signal wiffi stabil trus paket data signal kenceng ternyata emang dri aplikasinya yg semakin lama semakin ga jelas itu keluhan dari saya terima kasih,"['sering', 'ngebug', 'pas', 'muter', 'video', 'padahal', 'signal', 'wiffi', 'stabil', 'trus', 'paket', 'data', 'signal', 'kenceng', 'ternyata', 'emang', 'dri', 'aplikasinya', 'yg', 'semakin', 'lama', 'semakin', 'ga', 'jelas', 'itu', 'keluhan', 'dari', 'saya', 'terima', 'kasih']","['sering', 'ngebug', 'pas', 'muter', 'video', 'padahal', 'signal', 'wiffi', 'stabil', 'trus', 'paket', 'data', 'signal', 'kenceng', 'nyata', 'emang', 'dari', 'aplikasi', 'yang', 'makin', 'lama', 'makin', 'ga', 'jelas', 'itu', 'keluh', 'dari', 'saya', 'terima', 'kasih']","['sering', 'ngebug', 'pas', 'muter', 'video', 'padahal', 'signal', 'wiffi', 'stabil', 'trus', 'paket', 'data', 'signal', 'kenceng', 'nyata', 'emang', 'dari', 'aplikasi', 'yang', 'makin', 'lama', 'makin', 'ga', 'jelas', 'itu', 'keluh', 'dari', 'saya', 'terima', 'kasih']","['ngebug', 'pas', 'muter', 'video', 'signal', 'wiffi', 'stabil', 'trus', 'paket', 'data', 'signal', 'kenceng', 'nyata', 'emang', 'aplikasi', 'ga', 'keluh', 'terima', 'kasih']",ngebug pas muter video signal wiffi stabil trus paket data signal kenceng nyata emang aplikasi ga keluh terima kasih
Negatif,"Kenapa sih beberapa tangkapan nya ilang?? Padahal menggampangkan pengguna buat foto foto tanpa di potong potong, jadi tinggal simpen doang. Tolong kembalikan beberapa tangkapan... Terima kasih",192,kenapa sih beberapa tangkapan nya ilang padahal menggampangkan pengguna buat foto foto tanpa di potong potong jadi tinggal simpen doang tolong kembalikan beberapa tangkapan terima kasih,"['kenapa', 'sih', 'beberapa', 'tangkapan', 'nya', 'ilang', 'padahal', 'menggampangkan', 'pengguna', 'buat', 'foto', 'foto', 'tanpa', 'di', 'potong', 'potong', 'jadi', 'tinggal', 'simpen', 'doang', 'tolong', 'kembalikan', 'beberapa', 'tangkapan', 'terima', 'kasih']","['kenapa', 'sih', 'beberapa', 'tangkap', 'nya', 'hilang', 'padahal', 'gampang', 'guna', 'buat', 'foto', 'foto', 'tanpa', 'di', 'potong', 'potong', 'jadi', 'tinggal', 'simpen', 'doang', 'tolong', 'kembali', 'beberapa', 'tangkap', 'terima', 'kasih']","['kenapa', 'sih', 'beberapa', 'tangkap', 'nya', 'hilang', 'padahal', 'gampang', 'guna', 'buat', 'foto', 'foto', 'tanpa', 'di', 'potong', 'potong', 'jadi', 'tinggal', 'simpen', 'doang', 'tolong', 'kembali', 'beberapa', 'tangkap', 'terima', 'kasih']","['sih', 'tangkap', 'nya', 'hilang', 'gampang', 'foto', 'foto', 'potong', 'potong', 'tinggal', 'simpen', 'doang', 'tolong', 'tangkap', 'terima', 'kasih']",sih tangkap nya hilang gampang foto foto potong potong tinggal simpen doang tolong tangkap terima kasih
Negatif,"Kenapa jumlah pengikut saya tidak bertambah padahal di notifikasi terlihat ada yang mengikuti saya. Ini bug atau apa?? Saya merasa terganggu, Sementara itu saya tidak mendapatkan pemberitahuan apapun semisal akun instagram saya melakukan pelanggaran, jadi bagaimana cara saya memperbaikinya??",292,kenapa jumlah pengikut saya tidak bertambah padahal di notifikasi terlihat ada yang mengikuti saya ini bug atau apa saya merasa terganggu sementara itu saya tidak mendapatkan pemberitahuan apapun semisal akun instagram saya melakukan pelanggaran jadi bagaimana cara saya memperbaikinya,"['kenapa', 'jumlah', 'pengikut', 'saya', 'tidak', 'bertambah', 'padahal', 'di', 'notifikasi', 'terlihat', 'ada', 'yang', 'mengikuti', 'saya', 'ini', 'bug', 'atau', 'apa', 'saya', 'merasa', 'terganggu', 'sementara', 'itu', 'saya', 'tidak', 'mendapatkan', 'pemberitahuan', 'apapun', 'semisal', 'akun', 'instagram', 'saya', 'melakukan', 'pelanggaran', 'jadi', 'bagaimana', 'cara', 'saya', 'memperbaikinya']","['kenapa', 'jumlah', 'ikut', 'saya', 'tidak', 'tambah', 'padahal', 'di', 'notifikasi', 'lihat', 'ada', 'yang', 'ikut', 'saya', 'ini', 'bug', 'atau', 'apa', 'saya', 'rasa', 'ganggu', 'sementara', 'itu', 'saya', 'tidak', 'dapat', 'pemberitahuan', 'apa', 'misal', 'akun', 'instagram', 'saya', 'laku', 'langgar', 'jadi', 'bagaimana', 'cara', 'saya', 'baik']","['kenapa', 'jumlah', 'ikut', 'saya', 'tidak', 'tambah', 'padahal', 'di', 'notifikasi', 'lihat', 'ada', 'yang', 'ikut', 'saya', 'ini', 'bug', 'atau', 'apa', 'saya', 'rasa', 'ganggu', 'sementara', 'itu', 'saya', 'tidak', 'dapat', 'pemberitahuan', 'apa', 'misal', 'akun', 'instagram', 'saya', 'laku', 'langgar', 'jadi', 'bagaimana', 'cara', 'saya', 'baik']","['notifikasi', 'lihat', 'bug', 'ganggu', 'pemberitahuan', 'akun', 'instagram', 'laku', 'langgar']",notifikasi lihat bug ganggu pemberitahuan akun instagram laku langgar
