,score,content,clean_teks
234,0,"Hai.....maaf sebelumnya nya saya kasih bintang 2 krna Instagram di hp saya sanget ngeleg dan jika ingin ber foto itu efek nya tidak bisa ada tulisan nya""tidak bisa memuat efek"" itu gmana ya? tolong di perbaiki",haimaaf nya kasih bintang instagram hp ngeleg ber foto efek nya tulis nyatidak muat efek gmana ya tolong baik
235,0,"Update nya buruk, mau ganti kata sandi terus harus kirim lewat tautan email, nah pas udh klik kirim tautan ke email, malah gk muncul tautannya di email, please perbaiki secepatnya!!!",update nya buruk ganti sandi kirim taut email pas klik kirim taut email muncul taut email mohon baik cepat
236,0,Saya tidak tertarik sama Instagram ini..... Dulu sih gue suka banget sama aplikasi Instagram...... Tapi sekarang gue sih ogghahhh.... Soalnya pas gue makek efeknya tuu gak bisa ..... Soal jaringan lancar saya Sampek beli voucher lohh karna gue gak bisa memuat efek........😑😑😑😑😑,tarik instagram sih suka banget aplikasi instagram sih ogghahhh pas makek efek tuu jaring lancar sampek beli voucher lohh muat efek
237,0,"Instagram ayolah mudahkan para pengguna untuk menyimpan video story yg ada musik nya, ayo bikin fitur musik video story nya tersimpan juga huuu",instagram ayo mudah guna simpan video story musik nya ayo bikin fitur musik video story nya simpan huuu
238,0,"Gbisa di buka layar nya selalu putih , terus pas di update malah update lagi berulang kali sampai habis paketan ku cuma gara gara update ig ini yang gtw sampai kapan update nya Ini tolong di perbaiki permasalahan nya dlv. Kmren nih apk baik baik ajh setelah ada update terbaru nah di situ awal permulaan masalah nya , pas di buka layar nya putih terus , udh update masih ajh update lagi gk selesai"" , ini buat kalian yang mau download mending JANGAN DOWNLOAD dulu sampai permasalahan nya selesai",gbisa buka layar nya putih pas update update ulang kali habis paket ku gara gara update ig tau update nya tolong baik masalah nya dlv kemarin nih apk ajh update baru situ mula nya pas buka layar nya putih update ajh update selesai download mending download masalah nya selesai
239,0,Kenapa saya kasih bintang 1 karena pas saya ingin mendownload itu tidak bisa padahal memori HP saya masih banyak+kalo mau foto juga kenapa tombol kembali nya tidak bisa digunakan padahal HP saya baik² saja tidak ada masalah+kalo kau buka ig tuh ya harus ngelek(lemot) padahal saya pakai wifi dan sinyalnya 4G???? Sama pas menginstal itu lama banget,kasih bintang pas unduh memori hp banyakkalo foto tombol nya hp baik masalahkalo kau buka ig tuh ya ngeleklemot pakai wifi sinyal pas menginstal banget
240,0,Kembaliin Instagram yang dulu yang bikin story gak masuk ke reel terus time line cukup orang yang kita follow doang tanpa ada postingan orang dari luar apalagi yang gak kita follow. #RipInstagram,kembaliin instagram bikin story masuk reel line orang follow postingan orang follow ripinstagram
241,0,"Instagram gak seasyik dulu. Banyak bug-nya. Video macet tapi audio jalan, audio yang disave mesti dicari lagi, reels muncul di mana-mana, posting foto yang agak gelap di story malah berubah jadi hitam. Hhhh. Udah banyak yang komplain loh, masih begini. Jangan sampe ya, bintangnya turun ke 1 baru mau diperbaiki.",instagram asyik bugnya video macet audio jalan audio disave mesti cari reels muncul manamana posting foto gelap story ubah hitam hhhh komplain loh ya bintang turun baik
242,0,"Instagram setelah di update menjadi bug dan aneh, saya upload story pake caption, tapi caption nya malah jadi putih, aneh. Seharusnya jika sudah di update jauh lebih baik lagi tapi ternyata tidak. Kecewa bgt",instagram update bug aneh upload story pakai caption caption nya putih aneh update kecewa banget
243,0,"kok setelah di update jadi banyak bug ya dm saya gaada pesan sama sekali malah muncul tanda bahwa ada pesan, padahal semua pesan sudah saya baca",update bug ya dm pesan muncul tanda pesan pesan baca
244,0,"apk nya makin di update makin bug, makin eror, beberapa igs yg pake music suka nge freeze. beberapa lagu di ig music ga ada liriknya, kalo lgi nonton reels juga sering bug. tolong benerin ky dulu lgi pls :(((((",apk nya update bug eror igs pakai musik suka nge freeze lagu ig musik lirik nonton reels bug tolong benerin pulsa
245,0,"makin update makin buruk,masa akun saya tidak bisa live sendirian,harus numpang live sama temen,tolong perbaiki bug nya pihak instagram aaya cape ga bisa live kek gini MINTA TOLONG DIPERBAIKI!!!",update burukmasa akun live sendirianharus numpang live tementolong baik bug nya instagram aaya capek live tolong baik
246,0,"Ini dari 2 minggu lalu instagram ku terhapus lalu ngga bisa login lagi. tolong di perbaiki lagi, saya coba login ada kesalahan terus menerus, sudah saya coba berkali-kali tapi tetap saja ngga bisa. Dan tolong di perbaiki secepatnya",minggu instagram ku hapus login tolong baik coba login salah terus coba berkalikali tolong baik cepat
247,0,"Setelah di-update efek yang didownload ga bisa dipake disuru download ulang dan ga bisa muat efek,udah coba buat hapus data ttp ga bisa padahal sinyal bagus penyimpanan masih byk,kecewa banget sihh:(",diupdate efek didownload pakai suruh download ulang muat efekudah coba hapus data ttp sinyal bagus simpan bykkecewa banget sihh
248,0,Woii ini dah ada fitur rekam video sampe 1mnit? Tapi knapa di detik 30 mpek 60 dtk ngelag? Rekam nya ngebug gitu njir.. Plisslah IG tolong😭 jangan minus terus.. Trs juga ini napa ga muncul efek ig nya seh diupdate barusan lho 😭😭 .. Kok dipencet ga ngefek😭😡😤,woii fitur rekam video mnit detik dtk ngelag rekam nya ngebug njir plisslah ig tolong minus muncul efek ig nya seh diupdate barusan lho pencet ngefek
249,0,"Terlalu banyak iklan, sponsored post, post sugestions, kadang kita gak butuh itu, kalo kita mau lihat kita kan bisa klik di fitur search, dulu gak gitu² amat ramenya, sekarang postingan followers ampir gak keliatan, melulu postingan orang yang gak kita kenal penuh di timeline.. mohon perhatiannya",iklan sponsored post post sugestions kadang butuh lihat klik fitur search gitu ramenya postingan followers ampir melulu postingan orang kenal penuh timeline mohon perhati
250,0,"Ada yg nyadar gak sih kok punya gw klo posting foto HD klo di ig resolusinya jadi rendah setelah diposting padahal kmaren maren gak kayak gitu, gw baru liat tadi pas mau mosting foto HD di ig malah jadi burem gtu, apa cuman punya gw doank? Tolong yg bikin ig di cek asli bingung bgt. Gw udah beberapa kali posting tetep gitu akhirnya gw hapus lagi. Jgn kan foto video reels juga gitu.",nyadar sih posting foto hd ig resolusi rendah diposting kemarin kemarin lihat pas mosting foto hd ig burem tolong bikin ig cek asli bingung banget kali posting hapus foto video reels
251,0,"Aku kasi 2 dulu, karna aku uda update ke versi terbaru. Tapi pas aku mau sinkronkan ke aplikasi lain muncul pop up ig anda usang mohon di update. Itu ajaaa yang muncul. Padahal sudah di update. 🙄",kasih update versi baru pas sinkron aplikasi muncul pop up ig usang mohon update ajaaa muncul update
252,0,"Untuk kali ini agak aneh ya, sudah download tapi ga bisa login, di coba berulang kali juga gak bisa, mau buat akun baru aja gak bisa....biasa nya juga gak ribet kayak gini",kali aneh ya download login coba ulang kali akun bisabiasa nya ribet
253,0,Mohon maaf saya kasih bintang 2 karena apa? yang pertama dashboard pencarian kadang muncul kadang tidak yang kedua storynya ya kadang muncul kadang tidak yang ketiga kadang tidak memuat kabar berita padahal koneksi udah stabil banget yang keempat video reels kayak tiktok yang tidak bisa di pause padahal lebih dari 2 menit ada pausenya,mohon maaf kasih bintang dashboard cari kadang muncul kadang storynya ya kadang muncul kadang tiga kadang muat kabar berita koneksi stabil banget empat video reels tiktok pause menit pause
254,0,"Saran untuk instagram, tetap bisa posting foto banyak, tapi bukan lagsung berada di satu album, tapi ditempatkan berbeda-beda.",saran instagram posting foto lagsung album tempat berbedabeda
255,0,"Kenapa pas udah saya update ke versi ini. Malah ga bisa apke filter nya? Padahal kuota internet ada, jaringan stabil banget. Kenapaaaaa???",pas update versi apke filter nya kuota internet jaring stabil banget kenapaaaaa
256,0,kan aku habis ftooo yaaa. dan aku itu mau aplut di wa. dan mau ganti PP jugaa tapi kok ftonya yang dari Instagram kok ga muncul ya? ini apa emang hp saya apa gimana ? padahal kalo d lihat d galeri adaaa . cuma pas mau ganti PP ftonya kek ga kesimpen gitu d galeri. padahal juga udah d update,habis ftooo yaaa aplut wa ganti pp jugaa ftonya instagram muncul ya emang hp d lihat d galeri adaaa pas ganti pp ftonya kesimpen d galeri d update
257,0,"Kenapa setiap mau siaran langsung tidak bisa(eror) malah keluar sendiri padal penyimpanan masih banyak jaringan juga lancar,tolong yang tau masalah ini bantu saya menyelesaikannya 🙏",siar langsung bisaeror padal simpan jaring lancartolong tau bantu selesai
258,0,"Kok saya mau menambah sorotan atau mau lihat arsip jadi gak bisa, loading terus, padahal jaringan saya bagus euy, dari kemaren mau bikin sorotan jadi gak bisa, tolong untuk di perbaiki, sekian terima kasih",tambah sorot lihat arsip loading jaring bagus euy kemaren bikin sorot tolong baik sekian terima kasih
259,0,Segera cepat ditanggapi iya oleh instagram . Entah kenapa setelah diupdate malah ketika saya mau ganti foto profil instagram saya malah tidak bisa . Contohnya tidak dapat memuat gambar . Dan masih banyak lagi permasalahan setelah diupdate . Tolong segera diperbaiki,cepat tanggap iya instagram diupdate ganti foto profil instagram contoh muat gambar masalah diupdate tolong baik
260,0,"Kalau updatenya blum sempurna tolong donk jangan di kasih opsi update, karena saya gak bisa post foto, alasannya foto gak bisa dimuat,, kan aneh..",updatenya sempurna tolong donk kasih opsi update post foto alas foto muat aneh
261,0,"Setelah update, perlunya liat insight saja, tapi pas mau liat rekap 1 bulan, loading dan hilang. Balik ke home screen handphone.",update lihat insight pas lihat rekap loading hilang home screen handphone
262,0,"Update memuat banyak bug, terbitkan versi terbaru segera, karena follower sudah di unfoll tampilan tidak berkurang, menampilkan layar blank hitam dibagian bawah story, loading time lama.",update muat bug terbit versi baru follower unfoll tampil kurang tampil layar blank hitam bagi story loading
263,0,Setelah di update audio nya ga bs dicari yg dimau. Cuma yg disediain sm ig doang. Adapun yg udh disimpen cm bs dpake reels. Buat feed maupun story ga bisa.. 😪,update audio nya cari mau ain ig simpan cm dpake reels feed story
264,0,"Kenapa pas saya mau pembaruan selalu gagal? Pas mendownloadnya bisa tapi pas menginstal nya gagal, ada apa sih ini, udah berulang ulang kali saya mencobanya tetap saja gagal,tolong perbaikannya jika terus terusan begini saya susah untuk menggunakannya, dan saya harap pengertiannya,semoga secepatnya di perbaiki, Terimakasih",pas baru gagal pas mendownloadnya pas menginstal nya gagal sih ulang ulang kali coba gagaltolong baik terus susah guna harap pengertiannyasemoga cepat baik terimakasih
265,0,"Instagram sekarang beda dengan dulu,aku mau kirim video idola di reels selalu gagal mau update,tolong diperbaiki ya min... terimakasih....aku kasih bintang satu dulu kalo sudah diperbaiki aku akan kasih bintang 5..parah sekarang Instagram masa aku nggak bisa kirim video reels idola aku artis Indonesia atau Korea tolong diperbaiki lagi...aku tetap kasih bintang 1 dulu ya kalo sudah.",instagram beda duluaku kirim video idola reels gagal updatetolong baik ya min terimakasihaku kasih bintang baik kasih bintang parah instagram kirim video reels idola artis indonesia korea tolong baik lagiaku kasih bintang ya
266,0,"Please perbaiki lagi, gak usah ada drama harap tunggu beberapa menit lagi kalo mau login. Dipersulit terus dari tadi malam sampe pagi gini masa gabisa login. Suruh tunggu terus aneh,",mohon baik drama harap tunggu menit login sulit malam pagi login suruh tunggu aneh
267,0,"Tolong dong ig saya knp gk mau nambah folower ny pdhl kn ada yg folow dri kmrn dn udh saya terima, tp gk menambah satupun, ini bug atau apasihh , d perbaiki lg bug ny! Prcma klo pda nge folow tp gk naik² cma msuk ke bagian folower sedngkn angka ny gk bertambah!!! Msa makin update malah makin jelek bnyk bug bukny d perbaiki",tolong ig tambah folower ny follow kemarin terima tambah satu bug apasihh d baik bug ny prcma nge follow naik cma masuk folower sedngkn angka ny tambah msa update jelek bug bukny d baik
268,0,"Update lagi, bukan makin baik tapi buruk. Jml followers saya dari notifikasi bertambah, tapi saat masuk saya revres followers tidak bertambah, namun di ikon ❤️ atas ada jml tambahnya. Gimana sih?, Aku jadi males pakai Ig kalo gini.",update buruk jml followers notifikasi tambah masuk revres followers tambah ikon jml sih malas pakai ig
269,0,"Ini suruh update Mulu,giliran udah di update malah banyak nge lag nya,filter² ilang semua,,mau bikin story' aja kadang nge lag padahal sinyal bagus,,saya pake WiFi ayo perbaiki lagi",suruh update mulugiliran update nge lag nyafilter hilang semuamau bikin story kadang nge lag sinyal bagussaya pakai wifi ayo baik
270,0,"Nggak bisa diinstal. Tolong dong, gimana ini. Sinyal udah bagus, kompatibel, dan google Play udah versi terbaru. Padahal uda coba sampai 5 kali lebih, hasilnya sama. Saya kasih bintang dua karena saya sedikit kecewa dan sedih, tolong bantuannya agar bisa diinstal. Ig itu penting buat saya",diinstal tolong sinyal bagus kompatibel google play versi baru coba kali hasil kasih bintang kecewa sedih tolong bantu diinstal ig
271,0,Akhir akhir ini sering terjadi bug... Di notifikasi pengikut saya bertambah... Tpi jumlah pengikut pada akun profil saya tidak bertambah(stuck)... Tolong bantu saya segera perbaiki bug ini... Karna sangat menggangu,bug notifikasi ikut tambah ikut akun profil bertambahstuck tolong bantu baik bug menggangu
272,0,"Semakin di upgrade Instragram sekarang banyak banget kendalanya, mulai dari notifikasi pesan ..pengikut baru ... Terus klo ada pesan dri dm knp suka ga ada pesan nya.? Semoga bisa cepat diperbaiki ya🙏🏻 nanti klo sudh membaik saya kasih full bintang 🙏🏻 terimakasih 🙏🏻🙏🏻",upgrade instragram banget kendala notifikasi pesan ikut pesan dm suka pesan nya moga cepat baik ya sudh baik kasih full bintang terimakasih
273,0,"Knp sihh!! Setiap download efek Instagram gak bisa ? Saya udah Kesana kemari cari totorial tapi ga ada yang manjur dulu syaa pernah mengalami ini dan pakai semua totorial dan berhasil tapi sekarang Gak bss !! Ruang penyimpanan sudah saya bersihkan,Data,sinyal bagus bagus saja tolong perbaiki.",sihh download efek instagram kesana kemari cari totorial manjur syaa alami pakai totorial hasil bss ruang simpan bersihkandatasinyal bagus bagus tolong baik
